equipmentId,itemId,itemName,type,unit,required,minValue,maxValue,freqHours,requiredInStandby
QH2-O-P11E10,QH2-O-P11E10I09,清扫链运行情况 ：清扫链是否打“2”位运行，清扫链工作正常,BOOLEAN,,1,,,4,yes
QH2-O-P11E11,QH2-O-P11E11I01,柴油管道及阀门 ：无泄漏,BOOLEAN,,1,,,4,no
QH2-O-P11E11,QH2-O-P11E11I02,燃料气管道及阀门 ：无泄漏,BOOLEAN,,1,,,4,no
QH2-O-P11E11,QH2-O-P11E11I03,天然气管道及阀门 ：无泄漏,BOOLEAN,,1,,,4,no
QH2-O-P11E12,QH2-O-P11E12I01,润滑油油位 ：油位不低于1/2，有无泄漏,BOOLEAN,,1,,,8,yes
QH2-O-P11E12,QH2-O-P11E12I02,轴承箱温度 ：是否正常，超过60℃汇报,NUMBER,℃,1,20.0,60.0,4,no
QH2-O-P11E12,QH2-O-P11E12I03,电机驱动端温度 ：是否正常，超过60℃汇报,NUMBER,℃,1,20.0,60.0,4,no
QH2-O-P11E12,QH2-O-P11E12I04,电机非驱动端温度 ：是否正常，超过60℃汇报,NUMBER,℃,1,20.0,60.0,4,no
QH2-O-P11E12,QH2-O-P11E12I05,电机本体温度 ：是否正常，超过60℃汇报,NUMBER,℃,1,20.0,60.0,4,no
QH2-O-P11E12,QH2-O-P11E12I06,风机运行情况 ：风机及出口软连接无漏风现象,BOOLEAN,,1,,,4,no
QH2-O-P11E13,QH2-O-P11E13I01,电机驱动端轴承温度 ：是否正常，超过60℃汇报,NUMBER,℃,1,20.0,60.0,4,no
QH2-O-P11E13,QH2-O-P11E13I02,电机非驱动端轴承 ：是否正常，超过60℃汇报,NUMBER,℃,1,20.0,60.0,4,no
QH2-O-P11E13,QH2-O-P11E13I03,电机本体温度 ：是否正常，超过60℃汇报,NUMBER,℃,1,20.0,60.0,4,no
QH2-O-P11E13,QH2-O-P11E13I04,清扫电机驱动端轴承温度 ：是否正常，超过60℃汇报,NUMBER,℃,1,20.0,60.0,4,no
QH2-O-P11E13,QH2-O-P11E13I05,清扫电机非驱动端轴承温度 ：是否正常，超过60℃汇报,NUMBER,℃,1,20.0,60.0,4,no
QH2-O-P11E13,QH2-O-P11E13I06,清扫电机本体温度 ：是否正常，超过60℃汇报,NUMBER,℃,1,20.0,60.0,4,no
QH2-O-P11E13,QH2-O-P11E13I07,给煤机尾部就地温度 ：是否正常，超过40℃汇报,NUMBER,℃,1,15.0,40.0,4,no
QH2-O-P11E13,QH2-O-P11E13I08,给煤机运行情况 ：密封氮气是否投入，头尾部照明是否正常，皮带有无划痕,BOOLEAN,,1,,,4,yes
QH2-O-P11E13,QH2-O-P11E13I09,清扫链运行情况 ：清扫链是否打“2”位运行，清扫链工作正常,BOOLEAN,,1,,,4,yes
QH2-O-P11E14,QH2-O-P11E14I01,16米层框架 ：无跑冒、无泄漏,BOOLEAN,,1,,,4,no
QH2-O-P12E01,QH2-O-P12E01I01,33LG0001 就地液位 ：是否正常，有无漏水,BOOLEAN,,1,,,4,no
QH2-O-P12E02,QH2-O-P12E02I01,管道及阀门 ：无漏灰、漏气,BOOLEAN,,1,,,4,no
QH2-O-P12E03,QH2-O-P12E03I01,36LG0002 就地液位 ：是否正常，有无漏水,BOOLEAN,,1,,,4,no
QH2-O-P12E04,QH2-O-P12E04I01,39TG5006 就地温度 ：是否正常,NUMBER,℃,1,50.0,100.0,4,no
QH2-O-P12E05,QH2-O-P12E05I01,39TG5007 就地温度 ：是否正常,NUMBER,℃,1,15.0,40.0,4,no
QH2-O-P12E06,QH2-O-P12E06I01,8米层框架 ：无跑冒、无泄漏,BOOLEAN,,1,,,4,no
QH2-C-P01E01,QH2-C-P01E01I01,88米层：V3304汽包、汽包及附属管线无跑冒、无泄漏,BOOLEAN,,1,,,4,no
QH2-C-P02E01,QH2-C-P02E01I01,82米层：无跑冒、无泄漏,BOOLEAN,,1,,,4,no
QH2-C-P03E01,QH2-C-P03E01I01,73米层：无跑冒、无泄漏,BOOLEAN,,1,,,4,no
QH2-C-P04E01,QH2-C-P04E01I01,65米层：无跑冒、无泄漏,BOOLEAN,,1,,,4,no
QH2-C-P05E01,QH2-C-P05E01I01,57米层：无跑冒、无泄漏,BOOLEAN,,1,,,4,no
QH2-C-P06E01,QH2-C-P06E01I01,48米层：无跑冒、无泄漏,BOOLEAN,,1,,,4,no
QH2-C-P07E01,QH2-C-P07E01I01,43米层：无跑冒、无泄漏,BOOLEAN,,1,,,4,no
QH2-C-P08E01,QH2-C-P08E01I01,38米层：无跑冒、无泄漏,BOOLEAN,,1,,,4,no
QH2-C-P09E01,QH2-C-P09E01I01,32米层：无跑冒、无泄漏,BOOLEAN,,1,,,4,no
QH2-C-P10E01,QH2-C-P10E01I01,23米层：无跑冒、无泄漏,BOOLEAN,,1,,,4,no
QH2-C-P11E01,QH2-C-P11E01I01,16米层：无跑冒、无泄漏,BOOLEAN,,1,,,4,no
QH2-C-P12E01,QH2-C-P12E01I01,8米层：无跑冒、无泄漏,BOOLEAN,,1,,,4,no
