equipmentId,itemId,itemName,type,unit,required,minValue,maxValue,freqHours,requiredInStandby
KF-C-P09E01,KF-C-P09E01I01,分馏塔冷箱、板换冷箱无结霜跑砂漏液现象，冷箱各处夹层压力为100-200Pa,BOOLEAN,,1,,,8,no
KF-C-P10E01,KF-C-P10E01I01,大氮槽液位＜9000mmH2O，压力10-15KPa，夹层压力200Pa,BOOLEAN,,1,,,8,no
KF-C-P10E02,KF-C-P10E02I01,小氮槽液位＜6300mmH2O，压力0.05-0.8MPa,BOOLEAN,,1,,,8,no
KF-C-P10E03,KF-C-P10E03I01,贮存区域四合一氧含量为20.9%，无报警,BOOLEAN,,1,,,8,no
KF-C-P10E03,KF-C-P10E03I02,大氮槽、小氮槽、氧槽、氩槽无结露结霜现象，大氮槽夹层、保安氮泵泵箱无跑砂现象,BOOLEAN,,1,,,8,no
KF-C-P10E03,KF-C-P10E03I03,大水浴、小水浴满液位溢流状态，无异常振动情况,BOOLEAN,,1,,,8,no
KF-C-P10E03,KF-C-P10E03I04,残液排放坑运行正常，无异常结霜喷液现象,BOOLEAN,,1,,,8,no
KF-C-P10E03,KF-C-P10E03I05,储槽、低温泵、管道、阀门、仪表无漏液漏气现象；大水浴、小水浴及蒸汽管道无撞管漏汽现象；大水浴、小水浴氮气送出管线无结霜现象,BOOLEAN,,1,,,8,no
KF-C-P10E03,KF-C-P10E03I06,气动调节阀运行状态稳定无波动情况,BOOLEAN,,1,,,8,no
KF-C-P10E04,KF-C-P10E04I01,入口阀关闭节氮状态，或运行正常无漏液无异音,BOOLEAN,,1,,,8,no
KF-C-P11E01,KF-C-P11E01I01,水箱浮子液位计控制水箱水位正常、水位不低无溢流情况,BOOLEAN,,1,,,8,no
KF-C-P11E01,KF-C-P11E01I02,补水泵运行正常，泵和电机各轴承温度和振动正常，电机温升正常，无异音,BOOLEAN,,1,,,8,no
KF-C-P11E01,KF-C-P11E01I03,电加热锅炉就地液位计有水，锅炉压力＜0.4MPa,BOOLEAN,,1,,,8,no
KF-C-P11E01,KF-C-P11E01I04,控制柜无报警，电压指示380V，电流指示＜540A；补水泵能根据液位自动启停,BOOLEAN,,1,,,8,no
KF-C-P11E01,KF-C-P11E01I05,水箱、水泵、锅炉、管道、阀门、仪表无漏水现象，锅炉、汽包、管道、阀门、仪表无漏汽现象,BOOLEAN,,1,,,8,no
KF-C-P11E02,KF-C-P11E02I01,管廊管道阀门、氧气缓冲罐、高压氮气加热器，无跑冒滴漏现象，设备无异常情况,BOOLEAN,,1,,,8,no
